"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Day of Month"	"Day of Month Code"	Avg Daily Max Air Temperature (C)
	"California"	"06"	"2002"	"2002"	"Apr"	"4"	"24"	"24"	20.53
	"California"	"06"	"2002"	"2002"	"Apr"	"4"	"25"	"25"	20.39
	"California"	"06"	"2002"	"2002"	"Apr"	"4"	"26"	"26"	14.27
	"California"	"06"	"2002"	"2002"	"Apr"	"4"	"27"	"27"	13.32
	"California"	"06"	"2002"	"2002"	"Apr"	"4"	"28"	"28"	16.23
	"California"	"06"	"2002"	"2002"	"Apr"	"4"	"29"	"29"	15.35
	"California"	"06"	"2002"	"2002"	"Apr"	"4"	"30"	"30"	14.00
	"California"	"06"	"2002"	"2002"	"May"	"5"	"1"	"1"	16.13
	"California"	"06"	"2002"	"2002"	"May"	"5"	"2"	"2"	19.22
	"California"	"06"	"2002"	"2002"	"May"	"5"	"3"	"3"	20.52
	"California"	"06"	"2002"	"2002"	"May"	"5"	"4"	"4"	22.26
	"California"	"06"	"2002"	"2002"	"May"	"5"	"5"	"5"	22.53
	"California"	"06"	"2002"	"2002"	"May"	"5"	"6"	"6"	22.29
	"California"	"06"	"2002"	"2002"	"May"	"5"	"7"	"7"	19.83
	"California"	"06"	"2002"	"2002"	"May"	"5"	"8"	"8"	20.55
	"California"	"06"	"2002"	"2002"	"May"	"5"	"9"	"9"	21.02
	"California"	"06"	"2002"	"2002"	"May"	"5"	"10"	"10"	18.79
	"California"	"06"	"2002"	"2002"	"May"	"5"	"11"	"11"	21.04
	"California"	"06"	"2002"	"2002"	"May"	"5"	"12"	"12"	24.42
	"California"	"06"	"2002"	"2002"	"May"	"5"	"13"	"13"	24.70
	"California"	"06"	"2002"	"2002"	"May"	"5"	"14"	"14"	24.76
	"California"	"06"	"2002"	"2002"	"May"	"5"	"15"	"15"	24.55
	"California"	"06"	"2002"	"2002"	"May"	"5"	"16"	"16"	25.09
	"California"	"06"	"2002"	"2002"	"May"	"5"	"17"	"17"	25.87
	"California"	"06"	"2002"	"2002"	"May"	"5"	"18"	"18"	24.27
	"California"	"06"	"2002"	"2002"	"May"	"5"	"19"	"19"	18.79
	"California"	"06"	"2002"	"2002"	"May"	"5"	"20"	"20"	14.27
	"California"	"06"	"2002"	"2002"	"May"	"5"	"21"	"21"	15.06
	"California"	"06"	"2002"	"2002"	"May"	"5"	"22"	"22"	18.79
	"California"	"06"	"2002"	"2002"	"May"	"5"	"23"	"23"	21.62
	"California"	"06"	"2002"	"2002"	"May"	"5"	"24"	"24"	24.59
	"California"	"06"	"2002"	"2002"	"May"	"5"	"25"	"25"	25.08
	"California"	"06"	"2002"	"2002"	"May"	"5"	"26"	"26"	24.28
	"California"	"06"	"2002"	"2002"	"May"	"5"	"27"	"27"	23.13
	"California"	"06"	"2002"	"2002"	"May"	"5"	"28"	"28"	25.07
	"California"	"06"	"2002"	"2002"	"May"	"5"	"29"	"29"	28.89
	"California"	"06"	"2002"	"2002"	"May"	"5"	"30"	"30"	30.93
	"California"	"06"	"2002"	"2002"	"May"	"5"	"31"	"31"	29.73
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"1"	"1"	25.52
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"2"	"2"	24.20
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"3"	"3"	25.42
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"4"	"4"	29.00
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"5"	"5"	32.05
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"6"	"6"	31.57
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"7"	"7"	29.32
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"8"	"8"	25.10
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"9"	"9"	22.22
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"10"	"10"	25.27
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"11"	"11"	27.59
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"12"	"12"	28.43
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"13"	"13"	29.03
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"14"	"14"	28.77
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"15"	"15"	30.70
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"16"	"16"	30.49
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"17"	"17"	29.60
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"18"	"18"	29.18
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"19"	"19"	29.70
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"20"	"20"	29.06
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"21"	"21"	26.67
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"22"	"22"	28.53
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"23"	"23"	30.03
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"24"	"24"	31.18
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"25"	"25"	32.19
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"26"	"26"	31.05
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"27"	"27"	29.68
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"28"	"28"	29.25
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"29"	"29"	30.60
	"California"	"06"	"2002"	"2002"	"Jun"	"6"	"30"	"30"	32.33
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"1"	"1"	33.30
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"2"	"2"	31.86
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"3"	"3"	29.97
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"4"	"4"	30.46
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"5"	"5"	30.29
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"6"	"6"	31.22
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"7"	"7"	31.57
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"8"	"8"	33.62
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"9"	"9"	37.17
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"10"	"10"	37.41
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"11"	"11"	36.12
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"12"	"12"	35.23
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"13"	"13"	35.19
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"14"	"14"	33.86
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"15"	"15"	31.64
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"16"	"16"	31.23
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"17"	"17"	30.99
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"18"	"18"	30.64
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"19"	"19"	31.10
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"20"	"20"	32.71
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"21"	"21"	31.10
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"22"	"22"	31.08
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"23"	"23"	31.71
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"24"	"24"	32.06
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"25"	"25"	32.61
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"26"	"26"	32.33
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"27"	"27"	32.15
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"28"	"28"	31.76
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"29"	"29"	33.47
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"30"	"30"	34.42
	"California"	"06"	"2002"	"2002"	"Jul"	"7"	"31"	"31"	32.87
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"1"	"1"	33.04
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"2"	"2"	31.51
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"3"	"3"	29.95
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"4"	"4"	28.23
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"5"	"5"	27.66
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"6"	"6"	27.66
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"7"	"7"	28.79
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"8"	"8"	32.82
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"9"	"9"	35.01
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"10"	"10"	36.47
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"11"	"11"	35.99
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"12"	"12"	36.11
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"13"	"13"	36.48
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"14"	"14"	36.70
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"15"	"15"	36.50
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"16"	"16"	35.10
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"17"	"17"	34.66
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"18"	"18"	33.49
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"19"	"19"	30.43
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"20"	"20"	28.41
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"21"	"21"	28.15
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"22"	"22"	28.15
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"23"	"23"	28.55
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"24"	"24"	30.14
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"25"	"25"	30.69
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"26"	"26"	30.94
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"27"	"27"	31.76
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"28"	"28"	31.05
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"29"	"29"	30.05
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"30"	"30"	30.13
	"California"	"06"	"2002"	"2002"	"Aug"	"8"	"31"	"31"	32.18
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"1"	"1"	34.93
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"2"	"2"	35.02
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"3"	"3"	32.55
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"4"	"4"	29.11
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"5"	"5"	26.30
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"6"	"6"	23.63
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"7"	"7"	22.80
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"8"	"8"	25.91
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"9"	"9"	29.58
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"10"	"10"	30.99
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"11"	"11"	31.46
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"12"	"12"	30.98
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"13"	"13"	31.80
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"14"	"14"	31.37
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"15"	"15"	29.22
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"16"	"16"	26.32
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"17"	"17"	26.78
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"18"	"18"	28.01
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"19"	"19"	29.93
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"20"	"20"	31.47
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"21"	"21"	32.26
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"22"	"22"	32.89
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"23"	"23"	33.23
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"24"	"24"	32.17
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"25"	"25"	31.46
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"26"	"26"	29.54
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"27"	"27"	25.27
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"28"	"28"	22.33
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"29"	"29"	21.39
	"California"	"06"	"2002"	"2002"	"Sep"	"9"	"30"	"30"	21.35
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"1"	"1"	17.95
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"2"	"2"	18.23
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"3"	"3"	21.74
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"4"	"4"	23.32
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"5"	"5"	25.49
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"6"	"6"	27.81
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"7"	"7"	29.45
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"8"	"8"	29.67
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"9"	"9"	28.20
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"10"	"10"	24.30
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"11"	"11"	23.35
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"12"	"12"	24.67
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"13"	"13"	26.25
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"14"	"14"	26.40
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"15"	"15"	24.97
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"16"	"16"	23.56
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"17"	"17"	23.58
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"18"	"18"	22.70
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"19"	"19"	22.41
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"20"	"20"	22.39
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"21"	"21"	21.15
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"22"	"22"	20.00
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"23"	"23"	18.82
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"24"	"24"	18.00
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"25"	"25"	17.51
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"26"	"26"	17.64
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"27"	"27"	19.25
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"28"	"28"	20.18
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"29"	"29"	18.05
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"30"	"30"	18.04
	"California"	"06"	"2002"	"2002"	"Oct"	"10"	"31"	"31"	18.10
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"1"	"1"	16.60
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"2"	"2"	17.87
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"3"	"3"	18.83
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"4"	"4"	18.91
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"7"	"7"	12.81
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"10"	"10"	14.01
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"11"	"11"	15.65
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"12"	"12"	17.13
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"13"	"13"	17.12
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"14"	"14"	17.38
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"15"	"15"	18.02
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"16"	"16"	17.53
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"17"	"17"	16.18
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"18"	"18"	16.66
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"19"	"19"	18.82
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"20"	"20"	21.26
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"21"	"21"	21.25
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"22"	"22"	19.05
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"23"	"23"	16.56
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"24"	"24"	16.33
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"25"	"25"	13.90
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"26"	"26"	15.42
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"27"	"27"	15.82
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"28"	"28"	17.12
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"29"	"29"	15.20
	"California"	"06"	"2002"	"2002"	"Nov"	"11"	"30"	"30"	12.94
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"3"	"3"	14.67
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"5"	"5"	16.30
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"6"	"6"	15.00
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"8"	"8"	14.78
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"10"	"10"	11.84
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"11"	"11"	12.19
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"12"	"12"	13.25
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"13"	"13"	12.50
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"14"	"14"	13.15
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"15"	"15"	11.59
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"16"	"16"	9.32
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"17"	"17"	7.32
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"18"	"18"	7.78
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"19"	"19"	7.19
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"20"	"20"	6.88
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"21"	"21"	7.41
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"22"	"22"	7.91
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"23"	"23"	6.89
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"24"	"24"	6.75
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"25"	"25"	7.59
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"26"	"26"	8.97
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"27"	"27"	11.89
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"28"	"28"	10.67
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"29"	"29"	7.53
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"30"	"30"	8.82
	"California"	"06"	"2002"	"2002"	"Dec"	"12"	"31"	"31"	9.02
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"1"	"1"	9.55
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"2"	"2"	12.89
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"3"	"3"	15.28
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"4"	"4"	16.15
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"5"	"5"	16.07
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"6"	"6"	14.99
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"7"	"7"	15.59
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"8"	"8"	14.03
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"9"	"9"	11.62
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"10"	"10"	11.25
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"12"	"12"	13.98
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"13"	"13"	14.74
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"14"	"14"	14.08
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"15"	"15"	14.75
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"16"	"16"	16.62
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"20"	"20"	14.74
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"21"	"21"	13.60
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"23"	"23"	16.26
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"24"	"24"	15.81
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"27"	"27"	16.51
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"28"	"28"	15.47
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"30"	"30"	17.25
	"California"	"06"	"2003"	"2003"	"Jan"	"1"	"31"	"31"	20.25
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"1"	"1"	16.71
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"2"	"2"	10.86
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"3"	"3"	11.94
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"4"	"4"	12.34
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"5"	"5"	9.74
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"6"	"6"	9.06
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"7"	"7"	9.06
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"8"	"8"	9.66
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"9"	"9"	11.23
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"10"	"10"	14.19
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"11"	"11"	11.47
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"12"	"12"	11.07
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"13"	"13"	12.13
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"14"	"14"	14.72
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"15"	"15"	13.79
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"16"	"16"	12.29
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"17"	"17"	12.50
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"18"	"18"	12.13
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"19"	"19"	10.30
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"20"	"20"	11.82
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"21"	"21"	14.61
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"22"	"22"	14.48
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"23"	"23"	14.21
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"24"	"24"	12.81
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"25"	"25"	10.92
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"26"	"26"	10.25
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"27"	"27"	9.51
	"California"	"06"	"2003"	"2003"	"Feb"	"2"	"28"	"28"	9.61
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"1"	"1"	10.55
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"2"	"2"	11.62
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"3"	"3"	11.16
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"4"	"4"	10.47
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"5"	"5"	12.95
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"6"	"6"	14.49
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"7"	"7"	14.84
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"8"	"8"	16.43
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"9"	"9"	16.42
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"10"	"10"	17.44
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"11"	"11"	17.93
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"12"	"12"	19.00
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"13"	"13"	18.09
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"14"	"14"	16.35
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"15"	"15"	12.37
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"16"	"16"	10.70
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"17"	"17"	10.01
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"18"	"18"	11.96
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"19"	"19"	14.39
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"20"	"20"	13.73
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"21"	"21"	15.63
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"22"	"22"	16.55
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"23"	"23"	15.82
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"24"	"24"	15.99
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"25"	"25"	17.46
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"26"	"26"	17.46
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"27"	"27"	14.77
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"28"	"28"	15.39
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"29"	"29"	18.53
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"30"	"30"	21.42
	"California"	"06"	"2003"	"2003"	"Mar"	"3"	"31"	"31"	21.09
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"1"	"1"	15.70
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"2"	"2"	9.65
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"3"	"3"	9.16
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"4"	"4"	9.39
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"5"	"5"	10.29
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"6"	"6"	11.59
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"7"	"7"	16.29
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"8"	"8"	19.94
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"9"	"9"	21.00
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"10"	"10"	19.04
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"11"	"11"	17.94
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"12"	"12"	15.15
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"13"	"13"	12.66
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"14"	"14"	11.23
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"15"	"15"	12.53
	"California"	"06"	"2003"	"2003"	"Apr"	"4"	"16"	"16"	13.37
